,pmd:TSO,pmd:cgmesProfile,pmd:content-reference,pmd:contentType,pmd:conversationId,pmd:creationDate,pmd:description,pmd:fileName,pmd:fullModel_ID,pmd:isFullModel,pmd:modelPartReference,pmd:modelProfile,pmd:modelid,pmd:modelingAuthoritySet,pmd:scenarioDate,pmd:timeHorizon,pmd:validFrom,pmd:version,pmd:versionNumber
0,AST,SV,CGMES/1D/AST/20181127/173000/SV/20181127T1730Z_1D_AST_SV_001.xml,CGMES,-1400214795,2018-11-26T13:40:18Z,Mustang case: buses - 272 branches - 356,20181127T1730Z_1D_AST_SV_001.xml,d180982e-d9d6-40d7-a4cb-0fda2e620546,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,d180982e-d9d6-40d7-a4cb-0fda2e620546,http://www.ast.lv/en/content/power-system-state-0,2018-11-27T17:30:00Z,1D,20181127T1730Z,001,001
1,TTG,SV,CGMES/1D/TTG/20181127/173000/SV/20181127T1730Z_1D_TTG_SV_000.xml,CGMES,-1324478286,2018-11-26T15:19:51Z,CGMES data export model,20181127T1730Z_1D_TTG_SV_000.xml,36eed28c-1f80-4f65-90b0-e91c623d0d04,true,TTG,http://entsoe.eu/CIM/StateVariables/4/1,36eed28c-1f80-4f65-90b0-e91c623d0d04,http://www.tennet.eu/DE/OperationalPlanning,2018-11-27T17:30:00Z,1D,20181127T1730Z,0,000
0,AST,SV,CGMES/1D/AST/20181127/183000/SV/20181127T1830Z_1D_AST_SV_001.xml,CGMES,-1108010982,2018-11-26T13:40:19Z,Mustang case: buses - 272 branches - 356,20181127T1830Z_1D_AST_SV_001.xml,b65c1744-756e-4cec-8fa7-22ac3baaae1e,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,b65c1744-756e-4cec-8fa7-22ac3baaae1e,http://www.ast.lv/en/content/power-system-state-0,2018-11-27T18:30:00Z,1D,20181127T1830Z,001,001
1,EMS,SV,CGMES/1D/EMS/20181127/183000/SV/20181127T1830Z_1D_EMS_SV_000.XML,CGMES,1985710542,2018-11-27T13:33:13.000Z,Created by Transmission Network Analyzer 2.3,20181127T1830Z_1D_EMS_SV_000.XML,928a2ed0-e313-4899-9bdf-b1ee7788a8fe,true,EMS,http://entsoe.eu/CIM/StateVariables/4/1,928a2ed0-e313-4899-9bdf-b1ee7788a8fe,https://ems.rs/OperationalPlanning,2018-11-27T18:30:00.000Z,1D,20181127T1830Z,0,000
0,AST,SV,CGMES/1D/AST/20181127/193000/SV/20181127T1930Z_1D_AST_SV_001.xml,CGMES,-775754169,2018-11-26T13:40:23Z,Mustang case: buses - 272 branches - 356,20181127T1930Z_1D_AST_SV_001.xml,d06f246e-c37f-4edf-8813-044eb1440d6a,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,d06f246e-c37f-4edf-8813-044eb1440d6a,http://www.ast.lv/en/content/power-system-state-0,2018-11-27T19:30:00Z,1D,20181127T1930Z,001,001
1,EMS,SV,CGMES/1D/EMS/20181127/193000/SV/20181127T1930Z_1D_EMS_SV_000.XML,CGMES,-1179244306,2018-11-27T13:33:16.000Z,Created by Transmission Network Analyzer 2.3,20181127T1930Z_1D_EMS_SV_000.XML,93bfc01e-911e-44f9-bb49-743a32510558,true,EMS,http://entsoe.eu/CIM/StateVariables/4/1,93bfc01e-911e-44f9-bb49-743a32510558,https://ems.rs/OperationalPlanning,2018-11-27T19:30:00.000Z,1D,20181127T1930Z,0,000
2,TTG,SV,CGMES/1D/TTG/20181127/193000/SV/20181127T1930Z_1D_TTG_SV_000.xml,CGMES,-739062964,2018-11-26T15:21:21Z,CGMES data export model,20181127T1930Z_1D_TTG_SV_000.xml,f177c2f6-8dd8-e8cc-ce04-e937b957233d,true,TTG,http://entsoe.eu/CIM/StateVariables/4/1,f177c2f6-8dd8-e8cc-ce04-e937b957233d,http://www.tennet.eu/DE/OperationalPlanning,2018-11-27T19:30:00Z,1D,20181127T1930Z,0,000
0,EMS,SV,CGMES/1D/EMS/20181127/203000/SV/20181127T2030Z_1D_EMS_SV_000.XML,CGMES,-1041339962,2018-11-27T13:33:19.000Z,Created by Transmission Network Analyzer 2.3,20181127T2030Z_1D_EMS_SV_000.XML,26be165b-412f-4572-a495-c6dfaf659f6f,true,EMS,http://entsoe.eu/CIM/StateVariables/4/1,26be165b-412f-4572-a495-c6dfaf659f6f,https://ems.rs/OperationalPlanning,2018-11-27T20:30:00.000Z,1D,20181127T2030Z,0,000
1,AST,SV,CGMES/1D/AST/20181127/203000/SV/20181127T2030Z_1D_AST_SV_001.xml,CGMES,779040324,2018-11-26T13:40:21Z,Mustang case: buses - 272 branches - 356,20181127T2030Z_1D_AST_SV_001.xml,88f1338a-3d32-4d78-b774-eebbcc8cf8b2,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,88f1338a-3d32-4d78-b774-eebbcc8cf8b2,http://www.ast.lv/en/content/power-system-state-0,2018-11-27T20:30:00Z,1D,20181127T2030Z,001,001
0,EMS,SV,CGMES/1D/EMS/20181127/213000/SV/20181127T2130Z_1D_EMS_SV_000.XML,CGMES,-746177301,2018-11-27T13:33:22.000Z,Created by Transmission Network Analyzer 2.3,20181127T2130Z_1D_EMS_SV_000.XML,9047f897-c477-44a0-9b6e-ed544243fb9b,true,EMS,http://entsoe.eu/CIM/StateVariables/4/1,9047f897-c477-44a0-9b6e-ed544243fb9b,https://ems.rs/OperationalPlanning,2018-11-27T21:30:00.000Z,1D,20181127T2130Z,0,000
1,NG,SV,CGMES/1D/NG/20181127/213000/SV/20181127T2130Z_1D_NG_SV_010.xml,CGMES,1881148832,2018-11-09T10:51:21Z,,20181127T2130Z_1D_NG_SV_010.xml,f41f3775-7a6f-49d6-b50b-960b04129bxx,true,NG,http://entsoe.eu/CIM/StateVariables/4/1,f41f3775-7a6f-49d6-b50b-960b04129bxx,http://www2.nationalgrid.com/OperationalPlanning,2018-11-27T21:30:00Z,1D,20181127T2130Z,10,010
2,AST,SV,CGMES/1D/AST/20181127/213000/SV/20181127T2130Z_1D_AST_SV_001.xml,CGMES,-2008422244,2018-11-26T13:40:21Z,Mustang case: buses - 272 branches - 356,20181127T2130Z_1D_AST_SV_001.xml,291ffb48-8690-43b5-9bbd-158e42ed3c97,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,291ffb48-8690-43b5-9bbd-158e42ed3c97,http://www.ast.lv/en/content/power-system-state-0,2018-11-27T21:30:00Z,1D,20181127T2130Z,001,001
0,TTG,SV,CGMES/1D/TTG/20181127/223000/SV/20181127T2230Z_1D_TTG_SV_000.xml,CGMES,676159081,2018-11-26T15:23:36Z,CGMES data export model,20181127T2230Z_1D_TTG_SV_000.xml,8544866c-a674-6297-c1c9-99693430f1d2,true,TTG,http://entsoe.eu/CIM/StateVariables/4/1,8544866c-a674-6297-c1c9-99693430f1d2,http://www.tennet.eu/DE/OperationalPlanning,2018-11-27T22:30:00Z,1D,20181127T2230Z,0,000
1,AST,SV,CGMES/1D/AST/20181127/223000/SV/20181127T2230Z_1D_AST_SV_001.xml,CGMES,-2038230588,2018-11-26T13:40:22Z,Mustang case: buses - 272 branches - 356,20181127T2230Z_1D_AST_SV_001.xml,eb2ea070-cb1c-4482-826b-80b971e79926,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,eb2ea070-cb1c-4482-826b-80b971e79926,http://www.ast.lv/en/content/power-system-state-0,2018-11-27T22:30:00Z,1D,20181127T2230Z,001,001
2,EMS,SV,CGMES/1D/EMS/20181127/223000/SV/20181127T2230Z_1D_EMS_SV_000.XML,CGMES,22216973,2018-11-27T13:33:24.000Z,Created by Transmission Network Analyzer 2.3,20181127T2230Z_1D_EMS_SV_000.XML,0646ac2c-3294-421c-ae9a-8f9609c25f53,true,EMS,http://entsoe.eu/CIM/StateVariables/4/1,0646ac2c-3294-421c-ae9a-8f9609c25f53,https://ems.rs/OperationalPlanning,2018-11-27T22:30:00.000Z,1D,20181127T2230Z,0,000
0,ELERING,SV,CGMES/1D/ELERING/20181127/233000/SV/20181127T2330Z_1D_ELERING_SV_001.xml,CGMES,1972364397,2018-11-27T18:11:39Z,ELERING AP--Base-Network,20181127T2330Z_1D_ELERING_SV_001.xml,533eea17-29f3-49fe-b63a-0c969aa69d77,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,533eea17-29f3-49fe-b63a-0c969aa69d77,http://www.elering.ee/OperationalPlanning,2018-11-27T23:30:00Z,1D,20181127T2330Z,001,001
1,AST,SV,CGMES/1D/AST/20181127/233000/SV/20181127T2330Z_1D_AST_SV_001.xml,CGMES,-260219291,2018-11-27T14:00:26Z,Mustang case: buses - 272 branches - 356,20181127T2330Z_1D_AST_SV_001.xml,8bc19493-5c3f-4adb-99a9-e49e101e19ef,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,8bc19493-5c3f-4adb-99a9-e49e101e19ef,http://www.ast.lv/en/content/power-system-state-0,2018-11-27T23:30:00Z,1D,20181127T2330Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/03000/SV/20181128T0030Z_1D_ELERING_SV_001.xml,CGMES,134000131,2018-11-27T18:12:25Z,ELERING AP--Base-Network,20181128T0030Z_1D_ELERING_SV_001.xml,2ca3c317-0b81-4232-b57e-5cb83df239ea,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,2ca3c317-0b81-4232-b57e-5cb83df239ea,http://www.elering.ee/OperationalPlanning,2018-11-28T00:30:00Z,1D,20181128T0030Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/03000/SV/20181128T0030Z_1D_AST_SV_001.xml,CGMES,-1334690759,2018-11-27T14:00:26Z,Mustang case: buses - 272 branches - 356,20181128T0030Z_1D_AST_SV_001.xml,a42221cd-6ab0-423b-a356-30a54d85b4c7,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,a42221cd-6ab0-423b-a356-30a54d85b4c7,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T00:30:00Z,1D,20181128T0030Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/13000/SV/20181128T0130Z_1D_ELERING_SV_001.xml,CGMES,-2046519207,2018-11-27T18:13:12Z,ELERING AP--Base-Network,20181128T0130Z_1D_ELERING_SV_001.xml,58da6414-0602-4d61-a65b-3be563dca40d,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,58da6414-0602-4d61-a65b-3be563dca40d,http://www.elering.ee/OperationalPlanning,2018-11-28T01:30:00Z,1D,20181128T0130Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/13000/SV/20181128T0130Z_1D_AST_SV_001.xml,CGMES,229912355,2018-11-27T14:00:26Z,Mustang case: buses - 272 branches - 356,20181128T0130Z_1D_AST_SV_001.xml,b0035254-75ad-46af-8193-c1654c2e5766,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,b0035254-75ad-46af-8193-c1654c2e5766,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T01:30:00Z,1D,20181128T0130Z,001,001
0,AST,SV,CGMES/1D/AST/20181128/23000/SV/20181128T0230Z_1D_AST_SV_001.xml,CGMES,681097903,2018-11-27T14:00:26Z,Mustang case: buses - 272 branches - 356,20181128T0230Z_1D_AST_SV_001.xml,c447075b-5a0d-44d5-8a5c-25c37746d2c8,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,c447075b-5a0d-44d5-8a5c-25c37746d2c8,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T02:30:00Z,1D,20181128T0230Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181128/23000/SV/20181128T0230Z_1D_ELERING_SV_001.xml,CGMES,-201219539,2018-11-27T18:13:58Z,ELERING AP--Base-Network,20181128T0230Z_1D_ELERING_SV_001.xml,a84a3d89-cdad-4d52-81bc-7d6b13bdcd9e,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,a84a3d89-cdad-4d52-81bc-7d6b13bdcd9e,http://www.elering.ee/OperationalPlanning,2018-11-28T02:30:00Z,1D,20181128T0230Z,001,001
0,AST,SV,CGMES/1D/AST/20181128/33000/SV/20181128T0330Z_1D_AST_SV_001.xml,CGMES,-1000336324,2018-11-27T14:00:30Z,Mustang case: buses - 272 branches - 356,20181128T0330Z_1D_AST_SV_001.xml,341a9282-9ec1-47e1-89a7-0715fdf35226,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,341a9282-9ec1-47e1-89a7-0715fdf35226,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T03:30:00Z,1D,20181128T0330Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181128/33000/SV/20181128T0330Z_1D_ELERING_SV_001.xml,CGMES,1624974092,2018-11-27T18:14:45Z,ELERING AP--Base-Network,20181128T0330Z_1D_ELERING_SV_001.xml,4d603ab9-33d8-485d-8189-694b70a21e57,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,4d603ab9-33d8-485d-8189-694b70a21e57,http://www.elering.ee/OperationalPlanning,2018-11-28T03:30:00Z,1D,20181128T0330Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/43000/SV/20181128T0430Z_1D_ELERING_SV_001.xml,CGMES,-1787803931,2018-11-27T18:15:31Z,ELERING AP--Base-Network,20181128T0430Z_1D_ELERING_SV_001.xml,e51554d1-874a-42e2-b22a-4c66bd7c1c7c,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,e51554d1-874a-42e2-b22a-4c66bd7c1c7c,http://www.elering.ee/OperationalPlanning,2018-11-28T04:30:00Z,1D,20181128T0430Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/43000/SV/20181128T0430Z_1D_AST_SV_001.xml,CGMES,1307795247,2018-11-27T14:00:30Z,Mustang case: buses - 272 branches - 356,20181128T0430Z_1D_AST_SV_001.xml,6bc5b512-1903-4c04-b821-3e2f7b174472,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,6bc5b512-1903-4c04-b821-3e2f7b174472,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T04:30:00Z,1D,20181128T0430Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/53000/SV/20181128T0530Z_1D_ELERING_SV_001.xml,CGMES,-1749509879,2018-11-27T18:16:17Z,ELERING AP--Base-Network,20181128T0530Z_1D_ELERING_SV_001.xml,16537273-e31a-496a-8180-4b6a84449b7c,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,16537273-e31a-496a-8180-4b6a84449b7c,http://www.elering.ee/OperationalPlanning,2018-11-28T05:30:00Z,1D,20181128T0530Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/53000/SV/20181128T0530Z_1D_AST_SV_001.xml,CGMES,-857193608,2018-11-27T14:00:29Z,Mustang case: buses - 272 branches - 356,20181128T0530Z_1D_AST_SV_001.xml,15c9ba0b-f1fa-4a6c-bccc-8f88b6e86dd6,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,15c9ba0b-f1fa-4a6c-bccc-8f88b6e86dd6,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T05:30:00Z,1D,20181128T0530Z,001,001
0,AST,SV,CGMES/1D/AST/20181128/63000/SV/20181128T0630Z_1D_AST_SV_001.xml,CGMES,1061631183,2018-11-27T14:00:31Z,Mustang case: buses - 272 branches - 356,20181128T0630Z_1D_AST_SV_001.xml,a927c8d7-5e6d-46da-a068-37d1dd3e4b15,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,a927c8d7-5e6d-46da-a068-37d1dd3e4b15,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T06:30:00Z,1D,20181128T0630Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181128/63000/SV/20181128T0630Z_1D_ELERING_SV_001.xml,CGMES,257455839,2018-11-27T18:17:03Z,ELERING AP--Base-Network,20181128T0630Z_1D_ELERING_SV_001.xml,5a2021e2-9c83-48e1-a738-22abc5b3e0b9,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,5a2021e2-9c83-48e1-a738-22abc5b3e0b9,http://www.elering.ee/OperationalPlanning,2018-11-28T06:30:00Z,1D,20181128T0630Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/73000/SV/20181128T0730Z_1D_ELERING_SV_001.xml,CGMES,-514499766,2018-11-27T18:17:50Z,ELERING AP--Base-Network,20181128T0730Z_1D_ELERING_SV_001.xml,034f7264-912c-43e2-8df9-7e9c346695f7,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,034f7264-912c-43e2-8df9-7e9c346695f7,http://www.elering.ee/OperationalPlanning,2018-11-28T07:30:00Z,1D,20181128T0730Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/73000/SV/20181128T0730Z_1D_AST_SV_001.xml,CGMES,714383663,2018-11-27T14:00:34Z,Mustang case: buses - 272 branches - 356,20181128T0730Z_1D_AST_SV_001.xml,8eb54a98-71bf-407d-af9a-c00dc288f6ea,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,8eb54a98-71bf-407d-af9a-c00dc288f6ea,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T07:30:00Z,1D,20181128T0730Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/83000/SV/20181128T0830Z_1D_ELERING_SV_001.xml,CGMES,-61332811,2018-11-27T18:18:36Z,ELERING AP--Base-Network,20181128T0830Z_1D_ELERING_SV_001.xml,6a8e1e6c-6667-4c92-bbe0-fe6dd5690ff3,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,6a8e1e6c-6667-4c92-bbe0-fe6dd5690ff3,http://www.elering.ee/OperationalPlanning,2018-11-28T08:30:00Z,1D,20181128T0830Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/83000/SV/20181128T0830Z_1D_AST_SV_001.xml,CGMES,-59713248,2018-11-27T14:00:34Z,Mustang case: buses - 272 branches - 356,20181128T0830Z_1D_AST_SV_001.xml,aa4775a8-f164-47c0-a121-22936168c066,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,aa4775a8-f164-47c0-a121-22936168c066,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T08:30:00Z,1D,20181128T0830Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/93000/SV/20181128T0930Z_1D_ELERING_SV_001.xml,CGMES,-383670751,2018-11-27T18:19:23Z,ELERING AP--Base-Network,20181128T0930Z_1D_ELERING_SV_001.xml,e37ae94b-e62c-408c-aec4-0e35b867315b,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,e37ae94b-e62c-408c-aec4-0e35b867315b,http://www.elering.ee/OperationalPlanning,2018-11-28T09:30:00Z,1D,20181128T0930Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/93000/SV/20181128T0930Z_1D_AST_SV_001.xml,CGMES,1235021415,2018-11-27T14:00:33Z,Mustang case: buses - 272 branches - 356,20181128T0930Z_1D_AST_SV_001.xml,402841a9-2e86-427a-ad92-c02203e48964,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,402841a9-2e86-427a-ad92-c02203e48964,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T09:30:00Z,1D,20181128T0930Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/103000/SV/20181128T1030Z_1D_ELERING_SV_001.xml,CGMES,1538840395,2018-11-27T18:20:09Z,ELERING AP--Base-Network,20181128T1030Z_1D_ELERING_SV_001.xml,3f5db96e-3670-4792-969a-8b442e124445,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,3f5db96e-3670-4792-969a-8b442e124445,http://www.elering.ee/OperationalPlanning,2018-11-28T10:30:00Z,1D,20181128T1030Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/103000/SV/20181128T1030Z_1D_AST_SV_001.xml,CGMES,981526394,2018-11-27T14:00:35Z,Mustang case: buses - 272 branches - 356,20181128T1030Z_1D_AST_SV_001.xml,9b915bed-bf7d-4d98-8fb8-0ed32c026624,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,9b915bed-bf7d-4d98-8fb8-0ed32c026624,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T10:30:00Z,1D,20181128T1030Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/113000/SV/20181128T1130Z_1D_ELERING_SV_001.xml,CGMES,-916088911,2018-11-27T18:20:56Z,ELERING AP--Base-Network,20181128T1130Z_1D_ELERING_SV_001.xml,2ab17971-0f83-4468-b0af-60f925e33cc0,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,2ab17971-0f83-4468-b0af-60f925e33cc0,http://www.elering.ee/OperationalPlanning,2018-11-28T11:30:00Z,1D,20181128T1130Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/113000/SV/20181128T1130Z_1D_AST_SV_001.xml,CGMES,-686734182,2018-11-27T14:00:38Z,Mustang case: buses - 272 branches - 356,20181128T1130Z_1D_AST_SV_001.xml,582bc426-929a-42b5-8171-97c388633947,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,582bc426-929a-42b5-8171-97c388633947,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T11:30:00Z,1D,20181128T1130Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/123000/SV/20181128T1230Z_1D_ELERING_SV_001.xml,CGMES,-1756338408,2018-11-27T18:21:42Z,ELERING AP--Base-Network,20181128T1230Z_1D_ELERING_SV_001.xml,e5abbd88-b702-43e0-89c4-8d0f13ee6997,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,e5abbd88-b702-43e0-89c4-8d0f13ee6997,http://www.elering.ee/OperationalPlanning,2018-11-28T12:30:00Z,1D,20181128T1230Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/123000/SV/20181128T1230Z_1D_AST_SV_001.xml,CGMES,-649826802,2018-11-27T14:00:38Z,Mustang case: buses - 272 branches - 356,20181128T1230Z_1D_AST_SV_001.xml,5007495d-60f3-422f-9aae-bd0677b72930,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,5007495d-60f3-422f-9aae-bd0677b72930,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T12:30:00Z,1D,20181128T1230Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/133000/SV/20181128T1330Z_1D_ELERING_SV_001.xml,CGMES,-1995658446,2018-11-27T18:22:29Z,ELERING AP--Base-Network,20181128T1330Z_1D_ELERING_SV_001.xml,cd0f3232-0098-403b-bfdf-de86dc6d831f,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,cd0f3232-0098-403b-bfdf-de86dc6d831f,http://www.elering.ee/OperationalPlanning,2018-11-28T13:30:00Z,1D,20181128T1330Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/133000/SV/20181128T1330Z_1D_AST_SV_001.xml,CGMES,-1552271124,2018-11-27T14:00:37Z,Mustang case: buses - 272 branches - 356,20181128T1330Z_1D_AST_SV_001.xml,c347d060-a363-4925-a1f7-0ac6890cba83,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,c347d060-a363-4925-a1f7-0ac6890cba83,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T13:30:00Z,1D,20181128T1330Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/143000/SV/20181128T1430Z_1D_ELERING_SV_001.xml,CGMES,2026023730,2018-11-27T18:23:15Z,ELERING AP--Base-Network,20181128T1430Z_1D_ELERING_SV_001.xml,11c00201-8ad7-4c6f-ad40-3dadf87f7021,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,11c00201-8ad7-4c6f-ad40-3dadf87f7021,http://www.elering.ee/OperationalPlanning,2018-11-28T14:30:00Z,1D,20181128T1430Z,001,001
1,AST,SV,CGMES/1D/AST/20181128/143000/SV/20181128T1430Z_1D_AST_SV_001.xml,CGMES,1753472789,2018-11-27T14:00:38Z,Mustang case: buses - 272 branches - 356,20181128T1430Z_1D_AST_SV_001.xml,0a62f8b7-db7e-4b34-8244-aa170076cef1,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,0a62f8b7-db7e-4b34-8244-aa170076cef1,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T14:30:00Z,1D,20181128T1430Z,001,001
0,AST,SV,CGMES/1D/AST/20181128/153000/SV/20181128T1530Z_1D_AST_SV_001.xml,CGMES,1439460594,2018-11-27T14:00:41Z,Mustang case: buses - 272 branches - 356,20181128T1530Z_1D_AST_SV_001.xml,b72fd63b-119e-4b9d-8c48-86f624c83fd5,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,b72fd63b-119e-4b9d-8c48-86f624c83fd5,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T15:30:00Z,1D,20181128T1530Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181128/153000/SV/20181128T1530Z_1D_ELERING_SV_001.xml,CGMES,1458199193,2018-11-27T18:24:02Z,ELERING AP--Base-Network,20181128T1530Z_1D_ELERING_SV_001.xml,453a11e7-f45d-465d-b734-042b504a3be4,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,453a11e7-f45d-465d-b734-042b504a3be4,http://www.elering.ee/OperationalPlanning,2018-11-28T15:30:00Z,1D,20181128T1530Z,001,001
0,ELERING,SV,CGMES/1D/ELERING/20181128/163000/SV/20181128T1630Z_1D_ELERING_SV_001.xml,CGMES,1507749755,2018-11-27T18:24:49Z,ELERING AP--Base-Network,20181128T1630Z_1D_ELERING_SV_001.xml,979643de-92b3-4f5d-9308-bc6f769970a6,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,979643de-92b3-4f5d-9308-bc6f769970a6,http://www.elering.ee/OperationalPlanning,2018-11-28T16:30:00Z,1D,20181128T1630Z,001,001
0,AST,SV,CGMES/1D/AST/20181128/173000/SV/20181128T1730Z_1D_AST_SV_001.xml,CGMES,-1593062312,2018-11-27T14:00:41Z,Mustang case: buses - 272 branches - 356,20181128T1730Z_1D_AST_SV_001.xml,53889323-5923-4176-bb9f-9d4064bfd3a0,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,53889323-5923-4176-bb9f-9d4064bfd3a0,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T17:30:00Z,1D,20181128T1730Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181128/173000/SV/20181128T1730Z_1D_ELERING_SV_001.xml,CGMES,-1417730625,2018-11-27T18:25:34Z,ELERING AP--Base-Network,20181128T1730Z_1D_ELERING_SV_001.xml,e56bab84-6124-4931-8c23-e819dc1f2c82,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,e56bab84-6124-4931-8c23-e819dc1f2c82,http://www.elering.ee/OperationalPlanning,2018-11-28T17:30:00Z,1D,20181128T1730Z,001,001
0,AST,SV,CGMES/1D/AST/20181128/183000/SV/20181128T1830Z_1D_AST_SV_001.xml,CGMES,273150886,2018-11-27T14:00:41Z,Mustang case: buses - 272 branches - 356,20181128T1830Z_1D_AST_SV_001.xml,70144bbf-79d4-4df7-92fa-2c7ee9eb1c96,true,AST,http://entsoe.eu/CIM/StateVariables/4/1,70144bbf-79d4-4df7-92fa-2c7ee9eb1c96,http://www.ast.lv/en/content/power-system-state-0,2018-11-28T18:30:00Z,1D,20181128T1830Z,001,001
1,ELERING,SV,CGMES/1D/ELERING/20181128/183000/SV/20181128T1830Z_1D_ELERING_SV_001.xml,CGMES,-181855058,2018-11-27T18:26:21Z,ELERING AP--Base-Network,20181128T1830Z_1D_ELERING_SV_001.xml,09d37465-c7b5-4ebb-9824-8b41784615ad,true,ELERING,http://entsoe.eu/CIM/StateVariables/4/1,09d37465-c7b5-4ebb-9824-8b41784615ad,http://www.elering.ee/OperationalPlanning,2018-11-28T18:30:00Z,1D,20181128T1830Z,001,001
